"Year","RO","HR","PA","DAU-Co","Crop_Type","Regional_AW_Vol","Regional_CF","Regional_ICA","Regional_ETc_Vol","Regional_ETaw_Vol","Regional_Ep_Vol"
"2016","SCRO","06_San Joaquin River","606_Valley West Side","21650","Potatoes",145.6,0.8,91,143.78,116.48,28.21
"2016","SCRO","06_San Joaquin River","606_Valley West Side","21650","Truck Crops",3147.85,0.770700636942675,2005,2887.2,2426.05,461.15
"2016","SCRO","06_San Joaquin River","606_Valley West Side","21650","Almonds & Pistachios",128914.92,0.798672566371681,28521,118362.15,102960.81,15971.76
"2016","SCRO","06_San Joaquin River","606_Valley West Side","21650","Other Deciduous",72378.8,0.779156327543424,17960,67888.8,56394.4,11314.8
"2016","SCRO","06_San Joaquin River","606_Valley West Side","21650","Citrus & Subtropical",3286.13,0.780160857908847,881,3444.71,2563.71,881
"2016","SCRO","06_San Joaquin River","606_Valley West Side","21650","Vineyard",4135.4,0.790322580645161,1334,3935.3,3268.3,667
"2016","SCRO","06_San Joaquin River","606_Valley West Side","21650","Total",NA,NA,NA,NA,NA,NA
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Grain",3236.8,0.75,16184,10681.44,2427.6,8253.84
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Rice",1725.72,0.650684931506849,394,1201.7,1122.9,7.88
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Cotton",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Sugar Beet",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Corn",37447.5,0.748,14979,30407.37,28010.73,2396.64
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Dry Beans",1051.2,0.770833333333333,438,797.16,810.3,0
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Safflower",13.68,1,6,16.5,13.68,2.82
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Other Field",1428.88,0.738872403560831,424,1089.68,1055.76,25.44
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Alfalfa",13334.01,0.740976645435244,2831,12796.12,9880.19,2887.62
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Pasture",96425.67,0.738878143133462,18651,88219.23,71246.82,16785.9
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Tomato Processing",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Tomato Fresh",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Cucurbits",807.5,0.8,323,717.06,646,64.6
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Onion & Garlic",233.6,0.8,73,225.57,186.88,38.69
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Potatoes",154.56,0.905797101449275,112,179.2,140,40.32
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Truck Crops",1247.58,0.793103448275862,1434,1534.38,989.46,516.24
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Almonds & Pistachios",164009.8,0.899563318777292,35810,161503.1,147537.2,13249.7
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Other Deciduous",89801.92,0.850961538461538,21587,84189.3,76417.98,7555.45
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Citrus & Subtropical",26.82,0.899328859060403,9,33.57,24.12,9.45
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Vineyard",5557.47,0.899653979238754,1923,5922.84,4999.8,923.04
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20650","Total",NA,NA,NA,NA,NA,NA
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Grain",85.26,0.714285714285714,406,267.96,60.9,207.06
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Rice",4.47,0.651006711409396,1,3.09,2.91,0.02
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Cotton",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Sugar Beet",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Corn",1047.48,0.751937984496124,406,840.42,787.64,48.72
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Dry Beans",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Safflower",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Other Field",59.16,0.741379310344828,17,44.37,43.86,0.34
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Alfalfa",23.95,0.739039665970773,5,22.8,17.7,5.05
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Pasture",9477.6,0.740530303030303,1795,8580.1,7018.45,1543.7
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Tomato Processing",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Tomato Fresh",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Cucurbits",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Onion & Garlic",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Potatoes",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Truck Crops",199.82,0.796116504854369,194,209.52,159.08,44.62
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Almonds & Pistachios",139424.34,0.900662251655629,30778,140655.46,125574.24,14465.66
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Other Deciduous",26265.47,0.851015801354402,5929,23300.97,22352.33,948.64
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Citrus & Subtropical",78.52,0.900662251655629,26,95.94,70.72,25.22
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Vineyard",11383.68,0.898809523809524,3388,10570.56,10231.76,304.92
"2016","SCRO","06_San Joaquin River","607_Upper Valley East Side","20750","Total",NA,NA,NA,NA,NA,NA
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Grain",3544.42,0.727272727272727,16111,10794.37,2577.76,8055.5
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Rice",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Cotton",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Sugar Beet",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Corn",40486.35,0.752941176470588,15877,31912.77,30483.84,1428.93
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Dry Beans",45.2,0.769911504424779,20,36,34.8,1
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Safflower",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Other Field",64.98,0.739766081871345,19,48.07,48.07,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Alfalfa",6756.48,0.740740740740741,1472,6624,5004.8,1604.48
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Pasture",3857.33,0.741219963031423,713,3365.36,2859.13,499.1
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Tomato Processing",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Tomato Fresh",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Cucurbits",84.96,0.800847457627119,36,79.92,68.04,11.88
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Onion & Garlic",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Potatoes",2375.51,0.899280575539569,1709,2768.58,2136.25,649.42
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Truck Crops",710.82,0.797979797979798,718,796.98,567.22,208.22
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Almonds & Pistachios",50590.98,0.899782135076253,11022,49488.78,45520.86,3747.48
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Other Deciduous",11917,0.849411764705882,2804,10935.6,10122.44,785.12
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Citrus & Subtropical",195.6,0.89877300613497,60,226.8,175.8,50.4
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Vineyard",1192.62,0.902097902097902,417,1276.02,1075.86,195.99
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20824","Total",NA,NA,NA,NA,NA,NA
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Grain",6030.6,0.736842105263158,31740,20948.4,4443.6,16187.4
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Rice",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Cotton",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Sugar Beet",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Corn",77728.43,0.748987854251012,31469,63252.69,58217.65,4720.35
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Dry Beans",2082.5,0.76890756302521,875,1575,1601.25,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Safflower",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Other Field",972.4,0.741176470588235,286,723.58,720.72,2.86
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Alfalfa",44726.46,0.738493723849372,9357,42012.93,33030.21,8889.15
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Pasture",26063.16,0.738372093023256,5051,23790.21,19244.31,4495.39
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Tomato Processing",53.2,0.898496240601504,20,49.2,47.8,1.2
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Tomato Fresh",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Cucurbits",1040,0.8,416,919.36,832,83.2
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Onion & Garlic",3.14,0.799363057324841,1,3.09,2.51,0.58
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Potatoes",1897.35,0.899280575539569,1365,2197.65,1706.25,505.05
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Truck Crops",804.75,0.804597701149425,925,980.5,647.5,323.75
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Almonds & Pistachios",175940.43,0.899343544857768,38499,172475.52,158230.89,13474.65
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Other Deciduous",48416.52,0.849315068493151,11054,43110.6,41120.88,1879.18
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Citrus & Subtropical",215.13,0.900990099009901,71,270.51,193.83,76.68
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Vineyard",4382.44,0.900302114803625,1324,4051.44,3945.52,79.44
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20850","Total",NA,NA,NA,NA,NA,NA
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Grain",1148.07,0.761904761904762,5467,3608.22,874.72,2733.5
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Rice",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Cotton",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Sugar Beet",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Corn",12646.74,0.751908396946565,4827,9847.08,9509.19,337.89
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Dry Beans",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Safflower",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Other Field",23.73,0.740412979351032,7,17.92,17.57,0.28
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Alfalfa",2582.66,0.741344195519348,526,2388.04,1914.64,473.4
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Pasture",17249.25,0.741284403669725,3165,15097.05,12786.6,2278.8
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Tomato Processing",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Tomato Fresh",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Cucurbits",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Onion & Garlic",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Potatoes",306.86,0.902985074626866,229,373.27,277.09,98.47
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Truck Crops",187.6,0.791044776119403,280,252,148.4,98
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Almonds & Pistachios",144173.57,0.900647948164147,31139,141682.45,129849.63,11210.04
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Other Deciduous",10229.76,0.849537037037037,2368,9353.6,8690.56,639.36
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Citrus & Subtropical",250.92,0.898692810457516,82,302.58,225.5,76.26
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Vineyard",17570.52,0.898148148148148,5423,16865.53,15780.93,976.14
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20924","Total",NA,NA,NA,NA,NA,NA
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Grain",270,0.75,1350,904.5,202.5,702
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Rice",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Cotton",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Sugar Beet",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Corn",2754,0.752941176470588,1080,2224.8,2073.6,140.4
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Dry Beans",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Safflower",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Other Field",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Alfalfa",1289.04,0.739837398373984,262,1192.1,953.68,233.18
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Pasture",4787.85,0.741219963031423,885,4221.45,3548.85,663.75
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Tomato Processing",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Tomato Fresh",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Cucurbits",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Onion & Garlic",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Potatoes",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Truck Crops",461.12,0.806818181818182,524,560.68,372.04,178.16
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Almonds & Pistachios",126385.65,0.899782135076253,27535,125284.25,113719.55,11014
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Other Deciduous",9030.23,0.849658314350797,2057,8125.15,7672.61,431.97
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Citrus & Subtropical",15.8,0.901898734177215,5,18.4,14.25,5.2
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Vineyard",6820.32,0.897435897435897,2186,6798.46,6120.8,655.8
"2016","SCRO","06_San Joaquin River","608_Middle Valley East Side","20950","Total",NA,NA,NA,NA,NA,NA
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Grain",3326.52,0.736842105263158,17508,11380.2,2451.12,8929.08
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Rice",4897.32,0.650900900900901,1103,3408.27,3187.67,33.09
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Cotton",10959.36,0.739583333333333,2854,8447.84,8105.36,342.48
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Sugar Beet",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Corn",35642.88,0.75,13923,28263.69,26732.16,1392.3
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Dry Beans",645.6,0.770833333333333,269,489.58,497.65,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Safflower",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Other Field",396.63,0.740412979351032,117,298.35,293.67,4.68
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Alfalfa",14196.05,0.739219712525667,2915,13234.1,10494,2710.95
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Pasture",18470.05,0.739449541284404,3389,16131.64,13657.67,2440.08
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Tomato Processing",6849.57,0.901098901098901,2509,6372.86,6172.14,200.72
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Tomato Fresh",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Cucurbits",734.4,0.8,288,650.88,587.52,63.36
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Onion & Garlic",225.78,0.79874213836478,71,222.23,180.34,41.89
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Potatoes",10420.62,0.89922480620155,8078,13247.92,9370.48,3877.44
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Truck Crops",2942.56,0.820754716981132,1388,2567.8,2415.12,138.8
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Almonds & Pistachios",182905.8,0.900900900900901,41195,177962.4,164780,12770.45
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Other Deciduous",41931.36,0.849099099099099,9444,36926.04,35603.88,1133.28
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Citrus & Subtropical",129.12,0.899628252788104,48,179.04,116.16,61.92
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Vineyard",12993.32,0.901273885350319,4138,12910.56,11710.54,1158.64
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21024","Total",NA,NA,NA,NA,NA,NA
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Grain",602.11,0.736842105263158,3169,2059.85,443.66,1584.5
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Rice",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Cotton",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Sugar Beet",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Corn",1793.86,0.750972762645914,698,1423.92,1347.14,69.8
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Dry Beans",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Safflower",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Other Field",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Alfalfa",351.12,0.74025974025974,76,345.04,259.92,83.6
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Pasture",8281.76,0.739852398523985,1528,7273.28,6127.28,1115.44
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Tomato Processing",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Tomato Fresh",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Cucurbits",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Onion & Garlic",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Potatoes",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Truck Crops",168.27,0.80168776371308,71,154.07,134.9,19.17
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Almonds & Pistachios",57572.7,0.9,13389,55430.46,51815.43,3481.14
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Other Deciduous",18018.57,0.899280575539568,4321,17067.95,16203.75,777.78
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Citrus & Subtropical",32.76,0.898351648351648,9,36.9,29.43,7.38
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Vineyard",7737.6,0.9,2418,7544.16,6963.84,967.2
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21124","Total",NA,NA,NA,NA,NA,NA
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Grain",6709.85,0.736842105263158,35315,22954.75,4944.1,17657.5
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Rice",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Cotton",27023.86,0.740932642487047,7001,20792.97,20022.86,840.12
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Sugar Beet",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Corn",73143.91,0.749003984063745,29141,59447.64,54785.08,4371.15
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Dry Beans",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Safflower",346.56,1,152,427.12,346.56,79.04
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Other Field",957.34,0.741324921135647,302,733.86,709.7,21.14
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Alfalfa",141492.98,0.739219712525667,29054,131905.16,104594.4,27020.22
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Pasture",50814,0.740740740740741,9410,44791.6,37640,7057.5
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Tomato Processing",16128.36,0.901408450704225,5679,14651.82,14538.24,56.79
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Tomato Fresh",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Cucurbits",2135.28,0.829268292682927,868,1970.36,1770.72,190.96
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Onion & Garlic",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Potatoes",6995.4,0.900763358778626,5340,8757.6,6301.2,2563.2
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Truck Crops",2779.84,0.799107142857143,1241,2357.9,2221.39,136.51
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Almonds & Pistachios",141409.06,0.900452488687783,31993,133730.74,127332.14,6078.67
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Other Deciduous",13054.96,0.851415094339623,3079,11607.83,11115.19,461.85
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Citrus & Subtropical",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Vineyard",10926.83,0.900958466453674,3491,10891.92,9844.62,1012.39
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21224","Total",NA,NA,NA,NA,NA,NA
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Grain",1545.2,0.75,7726,4944.64,1158.9,3708.48
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Rice",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Cotton",808.86,0.751366120218579,221,658.58,607.75,53.04
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Sugar Beet",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Corn",16000.12,0.747211895910781,5948,12431.32,11955.48,416.36
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Dry Beans",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Safflower",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Other Field",1414.53,0.740740740740741,403,1063.92,1047.8,12.09
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Alfalfa",18702.52,0.739478957915832,3748,17278.28,13830.12,3373.2
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Pasture",3268.08,0.739700374531835,612,2955.96,2417.4,532.44
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Tomato Processing",6314.88,0.902173913043478,2288,6017.44,5697.12,320.32
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Tomato Fresh",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Cucurbits",91.35,0.800766283524904,35,81.2,73.15,7.7
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Onion & Garlic",1978.72,0.801204819277109,596,1889.32,1585.36,315.88
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Potatoes",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Truck Crops",1530.88,0.802884615384615,736,1449.92,1229.12,220.8
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Almonds & Pistachios",331742.8,0.9,72118,317319.2,298568.52,17308.32
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Other Deciduous",43957.69,0.849187935034803,10199,41611.92,37328.34,4079.6
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Citrus & Subtropical",2919.6,0.9,811,3373.76,2627.64,738.01
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Vineyard",112576.75,0.901492537313433,33605,117281.45,101487.1,15794.35
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21320","Total",NA,NA,NA,NA,NA,NA
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21420","Grain",138.6,0.75,693,443.52,103.95,339.57
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21420","Rice",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21420","Cotton",0,0,0,0,0,0
"2016","SCRO","06_San Joaquin River","609_Lower Valley East Side","21420","Sugar Beet",0,0,0,0,0,0
